id-col,tweet_id,screen_name,tweet,polaridade,words,filtered,tf,features,label,rawPrediction,probability,prediction
10,1005027357189648384,colunadobroad,Swift fecha com Bradesco e atrai primeiro banco brasileiro para pagamentos @estadao:  https://t.co/ESk3hemHD5 https://t.co/mmfbM2ySA6,0,"['swift', 'fecha', 'com', 'bradesco', 'e', 'atrai', 'primeiro', 'banco', 'brasileiro', 'para', 'pagamentos', '@estadao:', '', 'https://t.co/esk3hemhd5', 'https://t.co/mmfbm2ysa6']","['swift', 'fecha', 'com', 'bradesco', 'e', 'atrai', 'primeiro', 'banco', 'brasileiro', 'para', 'pagamentos', '@estadao:', '', 'https://t.co/esk3hemhd5', 'https://t.co/mmfbm2ysa6']","(65536,[452,5069,6966,8717,11887,17222,23985,24863,25807,26115,27837,29126,41380,52572,58496],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[452,5069,6966,8717,11887,17222,23985,24863,25807,26115,27837,29126,41380,52572,58496],[4.531195984150935,4.26549281841793,6.057252287645985,1.9046388172999087,5.720780051024772,1.5182219041624387,3.6593570148476147,6.280395838960195,5.720780051024772,0.0,0.0,1.9204870095399322,2.3053980343706604,1.4441139320087168,2.8791984572980396])",0.0,"[-388.0720177867417,-373.8670268101278,-447.3625254765108,-541.2386850397494,-541.6369716864951,-541.6167414978954,-540.2615399577289,-541.6500995082054,-541.6185611052147,-541.6384438847009,-538.1982030955899,-541.6219865955995,-539.5658523027665,-541.6542783663505,-541.6167414978954,-541.6219266394913]","[6.774082931475854e-07,0.9999993225917069,1.2058969320622752e-32,2.0483874657332735e-73,1.3754297596947925e-73,1.4035383252934236e-73,5.442279307992663e-73,1.3574913666713244e-73,1.4009867588124097e-73,1.3734063442701558e-73,4.2842681016024066e-72,1.3961959023418065e-73,1.0912245712820567e-72,1.3518304391613045e-73,1.4035383252934236e-73,1.3962796153239266e-73]",1.0
11,1005793693008302080,colunadobroad,Via Varejo demite diretores e integrará área comercial e logística @estadao:  https://t.co/WGK15ZemgE https://t.co/9bBsX9IYKU,0,"['via', 'varejo', 'demite', 'diretores', 'e', 'integrará', 'área', 'comercial', 'e', 'logística', '@estadao:', '', 'https://t.co/wgk15zemge', 'https://t.co/9bbsx9iyku']","['via', 'varejo', 'demite', 'diretores', 'e', 'integrará', 'área', 'comercial', 'e', 'logística', '@estadao:', '', 'https://t.co/wgk15zemge', 'https://t.co/9bbsx9iyku']","(65536,[1651,8149,17222,19020,39517,41380,48730,49812,52572,57443,58803,60253,61502],[1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[1651,8149,17222,19020,39517,41380,48730,49812,52572,57443,58803,60253,61502],[0.0,5.87493073085203,3.0364438083248775,0.0,0.0,2.3053980343706604,4.083171261623976,0.0,1.4441139320087168,3.9531181333757774,0.0,6.057252287645985,5.027632870464827])",0.0,"[-250.31939651802824,-261.8393857528675,-263.71847633295613,-359.06748202684474,-359.4682145272444,-359.4548771918911,-356.6815179439925,-359.4768694223654,-359.45607682050104,-359.4691851163756,-356.6781858383065,-359.458335173842,-359.45975156972156,-359.4796244551324,-359.4548771918911,-359.45829564604827]","[0.999988553980847,9.929497544616551e-06,1.5165216084670765e-06,5.906110593787083e-48,3.956085429369265e-48,4.00920250013023e-48,6.419668614376246e-47,3.9219936680076426e-48,4.004395829794162e-48,3.9522475586484567e-48,6.44109530684552e-47,3.9953626929400654e-48,3.989707683495834e-48,3.911203317649692e-48,4.00920250013023e-48,3.995520623933729e-48]",0.0
12,1005793815368749056,colunadobroad,"Itaú e XP enfrentam resistência no BC, que pode ir além do Cade @estadao:  https://t.co/J7vDgDDjeB https://t.co/CiKzIa2nK6",-1,"['itaú', 'e', 'xp', 'enfrentam', 'resistência', 'no', 'bc,', 'que', 'pode', 'ir', 'além', 'do', 'cade', '@estadao:', '', 'https://t.co/j7vdgddjeb', 'https://t.co/cikzia2nk6']","['itaú', 'e', 'xp', 'enfrentam', 'resistência', 'bc,', 'que', 'pode', 'ir', 'além', 'cade', '@estadao:', '', 'https://t.co/j7vdgddjeb', 'https://t.co/cikzia2nk6']","(65536,[1378,5831,17222,18718,30881,32832,33474,37955,41380,45643,48164,52572,53061,60775,64728],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[1378,5831,17222,18718,30881,32832,33474,37955,41380,45643,48164,52572,53061,60775,64728],[0.0,0.0,1.5182219041624387,0.0,5.87493073085203,0.0,5.87493073085203,2.93049175168559,2.3053980343706604,0.0,3.2123429038265776,1.4441139320087168,4.26549281841793,0.0,4.722251220913645])",2.0,"[-246.8438600950194,-251.83278988003684,-273.53597096363285,-356.687874572328,-363.52869091573467,-363.5151999411499,-357.5249456568524,-358.9180353737509,-363.5164133888633,-363.52967268555267,-362.14098530406307,-363.5186977572712,-363.52013046930153,-358.92082214307595,-363.5151999411499,-363.51865777413764]","[0.9932331503038616,0.006766849693598368,2.539889049251318e-12,1.9606580129032215e-48,2.0963947283978288e-51,2.124868775853341e-51,8.48919472702023e-49,2.1079257968850623e-49,2.1222919224505492e-51,2.094337561324388e-51,8.39742142086655e-51,2.117449359035937e-51,2.1144178360338842e-51,2.10205967150038e-49,2.124868775853341e-51,2.1175340229889926e-51]",0.0
13,1007014940660715525,colunadobroad,"Pedro Parente deve ser nomeado CEO da BRF amanhã, conforme você leu antes na @colunadobroad 👇🏻👇🏻👇🏻 https://t.co/aACeWB0nCS",1,"['pedro', 'parente', 'deve', 'ser', 'nomeado', 'ceo', 'da', 'brf', 'amanhã,', 'conforme', 'você', 'leu', 'antes', 'na', '@colunadobroad', '👇🏻👇🏻👇🏻', 'https://t.co/aacewb0ncs']","['pedro', 'parente', 'deve', 'ser', 'nomeado', 'ceo', 'da', 'brf', 'amanhã,', 'conforme', 'você', 'leu', 'antes', 'na', '@colunadobroad', '👇🏻👇🏻👇🏻', 'https://t.co/aacewb0ncs']","(65536,[6160,8660,11887,18466,24833,31985,46257,47656,48546,49262,49611,51387,60620,60691,60875,64097,64615],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[6160,8660,11887,18466,24833,31985,46257,47656,48546,49262,49611,51387,60620,60691,60875,64097,64615],[4.958639998977875,5.58724865840025,5.720780051024772,5.87493073085203,3.6777061535158113,0.0,1.0492872221056082,0.0,5.720780051024772,0.0,4.894101477840304,4.83347685602387,4.26549281841793,0.0,2.4249431850204433,5.720780051024772,5.58724865840025])",1.0,"[-494.65171057041977,-491.2732576075936,-617.7394611498404,-675.5287363952509,-675.9252200467517,-675.8999086949324,-675.958659690322,-666.2305784378674,-675.9021853282322,-668.8413330726755,-674.7656529350081,-675.9064711900205,-675.9091592002918,-659.5839058687877,-675.8999086949324,-675.9063961748942]","[0.032975691549471144,0.967024308450529,1.1530895746286757e-55,9.210849650204808e-81,6.1959660767750055e-81,6.354795974077229e-81,5.99220108131805e-81,1.005630382792245e-76,6.340344890100082e-81,7.389278827749906e-78,1.975616430313073e-80,6.313229196774512e-81,6.296281959227025e-81,7.74553830128922e-74,6.354795974077229e-81,6.313702802223627e-81]",1.0
14,1007053353938030592,colunadobroad,"Itaú informa que aprovação do BC para investimento na XP segue rito e cronograma usuais e que ambos participam ativamente das discussões, conforme você leu antes aqui na @colunadobroad 👇🏻👇🏻👇🏻 https://t.co/7e3YYrVJJ1",0,"['itaú', 'informa', 'que', 'aprovação', 'do', 'bc', 'para', 'investimento', 'na', 'xp', 'segue', 'rito', 'e', 'cronograma', 'usuais', 'e', 'que', 'ambos', 'participam', 'ativamente', 'das', 'discussões,', 'conforme', 'você', 'leu', 'antes', 'aqui', 'na', '@colunadobroad', '👇🏻👇🏻👇🏻', 'https://t.co/7e3yyrvjj1']","['itaú', 'informa', 'que', 'aprovação', 'bc', 'para', 'investimento', 'na', 'xp', 'segue', 'rito', 'e', 'cronograma', 'usuais', 'e', 'que', 'ambos', 'participam', 'ativamente', 'das', 'discussões,', 'conforme', 'você', 'leu', 'antes', 'aqui', 'na', '@colunadobroad', '👇🏻👇🏻👇🏻', 'https://t.co/7e3yyrvjj1']","(65536,[5438,8306,8660,10064,11969,16560,17222,19013,23890,24469,25442,25702,29126,29326,31985,33582,37955,39056,44863,46429,48164,48546,49611,60875,64097,64615,64728],[1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0])","(65536,[5438,8306,8660,10064,11969,16560,17222,19013,23890,24469,25442,25702,29126,29326,31985,33582,37955,39056,44863,46429,48164,48546,49611,60875,64097,64615,64728],[0.0,5.720780051024772,5.58724865840025,0.0,0.0,0.0,3.0364438083248775,3.2123429038265776,0.0,0.0,3.523555473688553,0.0,1.9204870095399322,6.057252287645985,0.0,5.36410510708604,2.93049175168559,5.36410510708604,5.720780051024772,0.0,6.424685807653155,5.720780051024772,4.894101477840304,4.8498863700408865,5.720780051024772,5.58724865840025,4.722251220913645])",0.0,"[-690.2561021335773,-692.6762140090784,-816.7939367761978,-951.4772891593749,-964.7501716788335,-964.713931844894,-952.7549120513481,-955.5348682432908,-964.7171914421418,-964.752808936427,-959.9263957265408,-964.723327776566,-962.6688936730953,-955.5423541411352,-964.713931844894,-964.7232203727524]","[0.9183481338974664,0.08165186610253364,1.0193516038105048e-55,3.2816122658603995e-114,5.6460878229240006e-120,5.8544538798112855e-120,9.145820940287635e-115,5.674179368090572e-116,5.835401786002273e-120,5.631217252320908e-120,7.025656416372138e-118,5.799703449626552e-120,4.525172949688196e-119,5.631861631734925e-116,5.8544538798112855e-120,5.800326393347217e-120]",0.0
15,1007229894332506113,colunadobroad,Itaú Unibanco libera dress code ao gosto de cada colaborador @estadao:  https://t.co/4IWN9q44rh https://t.co/lLyPTegvqu,0,"['itaú', 'unibanco', 'libera', 'dress', 'code', 'ao', 'gosto', 'de', 'cada', 'colaborador', '@estadao:', '', 'https://t.co/4iwn9q44rh', 'https://t.co/llyptegvqu']","['itaú', 'unibanco', 'libera', 'dress', 'code', 'ao', 'gosto', 'de', 'cada', 'colaborador', '@estadao:', '', 'https://t.co/4iwn9q44rh', 'https://t.co/llyptegvqu']","(65536,[4119,9502,19400,19812,20651,27748,28431,29731,36449,37955,41380,52286,52321,52572],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[4119,9502,19400,19812,20651,27748,28431,29731,36449,37955,41380,52286,52321,52572],[3.774869901969459,0.0,0.0,0.0,0.0,0.0,6.280395838960195,3.7546671946519394,0.44193679431211436,2.93049175168559,2.3053980343706604,0.0,0.0,1.4441139320087168])",0.0,"[-149.15695677083338,-172.79533568658587,-194.5551043050656,-238.72888185202214,-238.85133816993465,-239.12244597734994,-238.86294307022035,-239.13693020429406,-239.1232360606048,-238.9701260575175,-239.14064038738542,-239.1247234268976,-239.12565627449513,-238.97700147435515,-239.12244597734994,-239.1246973936339]","[0.999999999945802,5.419790204945722e-11,1.922361398892289e-20,1.2572081964471477e-39,1.1123081020187728e-39,8.48173063409742e-40,1.0994744878431513e-39,8.359764745806933e-40,8.475032007336099e-40,9.877252964049575e-40,8.328805954904072e-40,8.462435900232766e-40,8.45454541811474e-40,9.809575654168323e-40,8.48173063409742e-40,8.462656207925582e-40]",0.0
16,1009050813262594048,colunadobroad,"Dia dos namorados eleva em 21% o faturamento da Rede, do Itaú @estadao:  https://t.co/jp55HJs0wL https://t.co/AVHcEIXXSy",1,"['dia', 'dos', 'namorados', 'eleva', 'em', '21%', 'o', 'faturamento', 'da', 'rede,', 'do', 'itaú', '@estadao:', '', 'https://t.co/jp55hjs0wl', 'https://t.co/avhceixxsy']","['dia', 'dos', 'namorados', 'eleva', 'em', '21%', 'o', 'faturamento', 'da', 'rede,', 'itaú', '@estadao:', '', 'https://t.co/jp55hjs0wl', 'https://t.co/avhceixxsy']","(65536,[8462,16543,25678,33137,37955,40274,41380,42594,46083,46257,52572,53600,54271,58033,61846],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8462,16543,25678,33137,37955,40274,41380,42594,46083,46257,52572,53600,54271,58033,61846],[1.6903392907821515,4.57564774672177,4.894101477840304,0.0,2.93049175168559,0.0,2.3053980343706604,0.0,5.87493073085203,1.0492872221056082,1.4441139320087168,2.8626691553468286,0.0,1.766792846497594,0.0])",1.0,"[-231.9502135239999,-213.93528457769284,-259.3893890577288,-327.123242720156,-332.9802411316097,-332.9679060411872,-327.5406271421717,-331.80156250168005,-332.969015522728,-332.98113878502994,-330.00872721096704,-331.17305882146576,-329.1039220187166,-332.2379384256701,-332.9679060411872,-332.97106761282174]","[1.500430073441858e-08,0.9999999849956993,1.8177461687189438e-20,6.967778788218005e-50,1.9926556902431356e-52,2.0173874993268343e-52,4.59014709417023e-50,6.476284049310658e-52,2.0151504863274297e-52,1.9908677786300013e-52,3.8899530743863213e-51,1.2141757893421855e-51,9.613826153498819e-51,4.186106110940284e-52,2.0173874993268343e-52,2.0110194560498672e-52]",1.0
17,1009404618273632256,colunadobroad,Bradesco traça ofensiva para atrair não-correntista @estadao:  https://t.co/Zb84nDtMoY https://t.co/K9xhgsBnUn,1,"['bradesco', 'traça', 'ofensiva', 'para', 'atrair', 'não-correntista', '@estadao:', '', 'https://t.co/zb84ndtmoy', 'https://t.co/k9xhgsbnun']","['bradesco', 'traça', 'ofensiva', 'para', 'atrair', 'não-correntista', '@estadao:', '', 'https://t.co/zb84ndtmoy', 'https://t.co/k9xhgsbnun']","(65536,[5743,13650,14169,23801,29126,41380,52572,57788,58496,60280],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[5743,13650,14169,23801,29126,41380,52572,57788,58496,60280],[5.469465622743866,0.0,0.0,6.057252287645985,1.9204870095399322,2.3053980343706604,1.4441139320087168,0.0,2.8791984572980396,0.0])",1.0,"[-185.92579018083038,-144.39805927613565,-196.8287169210793,-229.2355160429098,-229.63799168373524,-229.62956683001138,-229.64912202982137,-229.64345875968846,-229.6303246047313,-229.63860478007268,-227.58873452918704,-229.6317511487935,-227.57436315518498,-229.64519904344462,-229.62956683001138,-229.63172618009693]","[9.220099803570171e-19,1.0,1.6968939538250216e-23,1.4307398298337219e-37,9.566822528803306e-38,9.647762082415873e-38,9.460930881646488e-38,9.51466269421276e-38,9.64045402148768e-38,9.560958942605182e-38,7.425894788979939e-37,9.62671129368024e-38,7.533385645887376e-37,9.498118880920783e-38,9.647762082415873e-38,9.626951663114426e-38]",1.0
18,1009790239085420545,colunadobroad,Itaú Unibanco aposta na Credicard para revanche no setor de maquininhas @estadao:  https://t.co/tbwkpNSUiR https://t.co/xBHyhu2O0P,1,"['itaú', 'unibanco', 'aposta', 'na', 'credicard', 'para', 'revanche', 'no', 'setor', 'de', 'maquininhas', '@estadao:', '', 'https://t.co/tbwkpnsuir', 'https://t.co/xbhyhu2o0p']","['itaú', 'unibanco', 'aposta', 'na', 'credicard', 'para', 'revanche', 'setor', 'de', 'maquininhas', '@estadao:', '', 'https://t.co/tbwkpnsuir', 'https://t.co/xbhyhu2o0p']","(65536,[18250,20916,21016,22756,29126,29731,36449,37955,41380,42548,46578,52572,59512,60875],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[18250,20916,21016,22756,29126,29731,36449,37955,41380,42548,46578,52572,59512,60875],[5.027632870464827,0.0,6.280395838960195,6.057252287645985,1.9204870095399322,3.7546671946519394,0.44193679431211436,2.93049175168559,2.3053980343706604,5.58724865840025,0.0,1.4441139320087168,4.622167762356662,2.4249431850204433])",1.0,"[-350.78282988495255,-333.1988639398169,-408.10259013317443,-481.2303910453228,-481.3495915072464,-481.6115237298972,-481.37331856861874,-481.641137783717,-481.61313911248703,-481.4690471236228,-479.5904408278073,-481.6161801408838,-479.55980472086935,-481.48310441263436,-481.6115237298972,-481.6161269139858]","[2.308769678016508e-08,0.9999999769123032,2.9493412854733914e-33,5.1371780747987406e-65,4.559912588234643e-65,3.5091408359932796e-65,4.4529927255131765e-65,3.406744617262104e-65,3.5034768070001785e-65,4.046481903144594e-65,2.6481705432217174e-64,3.4928388179543307e-65,2.7305557160623633e-64,3.989997278046922e-65,3.5091408359932796e-65,3.493024735877661e-65]",1.0
19,1011977097198305282,valor_ri,Cielo realiza pagamento de juros sobre capital próprio dia 28 de setembro. https://t.co/NLzzsJMLzy,1,"['cielo', 'realiza', 'pagamento', 'de', 'juros', 'sobre', 'capital', 'próprio', 'dia', '28', 'de', 'setembro.', 'https://t.co/nlzzsjmlzy']","['cielo', 'realiza', 'pagamento', 'de', 'juros', 'sobre', 'capital', 'próprio', 'dia', '28', 'de', 'setembro.', 'https://t.co/nlzzsjmlzy']","(65536,[4285,8462,14083,30535,35703,36449,40059,48465,49112,55459,57730,64780],[1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[4285,8462,14083,30535,35703,36449,40059,48465,49112,55459,57730,64780],[4.140329675463924,1.6903392907821515,5.58724865840025,2.3388140312905046,3.432583695482826,0.8838735886242287,3.977810745966149,4.140329675463924,0.0,3.189353385601879,5.469465622743866,3.977810745966149])",1.0,"[-270.2730123363264,-328.45362820581556,-366.9289766431141,-437.2129979929841,-437.05289757422344,-437.59638715676846,-437.0744242949423,-437.6232549368077,-437.59785273606275,-437.2903806397748,-437.6301372083703,-437.6006117532023,-437.60234215580914,-437.3031343192072,-437.59638715676846,-437.6005634623267]","[1.0,5.401067117268328e-26,1.0540180750355907e-42,3.15417234988766e-73,3.701827255816423e-73,2.1497186392768093e-73,3.622990645558447e-73,2.092729485973105e-73,2.1465703637377777e-73,2.9192989011845206e-73,2.078376201598429e-73,2.14065610183961e-73,2.136955107968881e-73,2.882303513946045e-73,2.1497186392768093e-73,2.1407594784932045e-73]",0.0
20,1012011483344056320,valor_ri,Weg realiza pagamento de juros sobre capital próprio dia 15 de agosto.  https://t.co/lwc84oE3Xh,1,"['weg', 'realiza', 'pagamento', 'de', 'juros', 'sobre', 'capital', 'próprio', 'dia', '15', 'de', 'agosto.', '', 'https://t.co/lwc84oe3xh']","['weg', 'realiza', 'pagamento', 'de', 'juros', 'sobre', 'capital', 'próprio', 'dia', '15', 'de', 'agosto.', '', 'https://t.co/lwc84oe3xh']","(65536,[2460,8462,9647,22527,30535,36449,40059,43345,48465,52572,55459,57730,64780],[1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[2460,8462,9647,22527,30535,36449,40059,43345,48465,52572,55459,57730,64780],[4.531195984150935,1.6903392907821515,4.531195984150935,5.36410510708604,2.3388140312905046,0.8838735886242287,3.977810745966149,0.0,4.140329675463924,1.4441139320087168,3.189353385601879,5.469465622743866,3.977810745966149])",1.0,"[-289.4348832558482,-348.16060284635273,-404.9041223088413,-467.27438011524964,-467.1138760885637,-467.6562282317554,-467.1369055171122,-467.6849715609764,-467.65779611820136,-467.3514419282408,-467.6923342607239,-467.66074773302967,-467.66259892921113,-467.3650858990553,-467.6562282317554,-467.66069607113076]","[1.0,3.131439576277945e-26,7.117814241239197e-51,5.824891625032944e-78,6.839019824266143e-78,3.976063572112401e-78,6.683320816712101e-78,3.863405113666484e-78,3.9698344404909684e-78,5.392874693956933e-78,3.8350644816209954e-78,3.9581342939478485e-78,3.9508137887933406e-78,5.319794157088837e-78,3.976063572112401e-78,3.958338783963733e-78]",0.0
21,1013441743851806720,colunadobroad,Fazenda avalia que venda de distribuidoras da Eletrobras pode continuar @estadao:  https://t.co/OMluV67U7n https://t.co/1goJQTput5,1,"['fazenda', 'avalia', 'que', 'venda', 'de', 'distribuidoras', 'da', 'eletrobras', 'pode', 'continuar', '@estadao:', '', 'https://t.co/omluv67u7n', 'https://t.co/1gojqtput5']","['fazenda', 'avalia', 'que', 'venda', 'de', 'distribuidoras', 'da', 'eletrobras', 'pode', 'continuar', '@estadao:', '', 'https://t.co/omluv67u7n', 'https://t.co/1gojqtput5']","(65536,[9306,15165,17409,19906,20141,20348,31796,36449,41380,46257,48164,52572,53061,55055],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[9306,15165,17409,19906,20141,20348,31796,36449,41380,46257,48164,52572,53061,55055],[0.0,6.057252287645985,3.5395558150349937,5.87493073085203,4.370853334075757,5.469465622743866,0.0,0.44193679431211436,2.3053980343706604,1.0492872221056082,3.2123429038265776,1.4441139320087168,4.26549281841793,0.0])",1.0,"[-311.17869379563047,-288.79098272073713,-332.5985056594726,-421.92973785106864,-428.48978638517184,-428.75371870314626,-423.8914609190404,-422.9739414721232,-428.7551541868651,-428.609096449927,-427.6000925537233,-428.7578565477667,-428.7595514166683,-423.24932287084164,-428.75371870314626,-428.75780924854104]","[1.8929564286212593e-10,0.9999999998107043,9.432667410437115e-20,1.5085972765215332e-58,2.13589766010182e-61,1.6404239098287058e-61,2.121327958621164e-59,5.30984017044685e-59,1.6380707973455105e-61,1.8956787299714917e-61,5.199595527875866e-61,1.633650114698955e-61,1.6308836369942933e-61,4.0316686057416225e-59,1.6404239098287058e-61,1.6337273869118637e-61]",1.0
22,1014510439030509568,EstadaoEconomia,Ações da Embraer operam em alta na expectativa de acordo com Boeing https://t.co/2NrXjNZ92E https://t.co/wWdrqZTkR7,1,"['ações', 'da', 'embraer', 'operam', 'em', 'alta', 'na', 'expectativa', 'de', 'acordo', 'com', 'boeing', 'https://t.co/2nrxjnz92e', 'https://t.co/wwdrqztkr7']","['ações', 'da', 'embraer', 'operam', 'em', 'alta', 'na', 'expectativa', 'de', 'acordo', 'com', 'boeing', 'https://t.co/2nrxjnz92e', 'https://t.co/wwdrqztkr7']","(65536,[4469,8717,12658,18703,30687,33546,36449,36543,38962,43467,46257,58033,60875,63126],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[4469,8717,12658,18703,30687,33546,36449,36543,38962,43467,46257,58033,60875,63126],[3.189353385601879,1.9046388172999087,6.057252287645985,0.0,3.8825005661618244,0.0,0.44193679431211436,3.447182494903979,3.4181949580307265,5.101740842618549,1.0492872221056082,1.766792846497594,2.4249431850204433,5.58724865840025])",1.0,"[-322.7879607093827,-279.56132824574996,-312.6761433479877,-431.03660627315605,-431.1564806431939,-431.42031205949655,-431.1776986185545,-418.4239024926731,-431.4217566188312,-431.2757980508001,-428.46884955883723,-429.62643071617526,-431.4261816494154,-430.53551358605205,-431.42031205949655,-431.4244284667093]","[1.686211511301288e-19,0.9999999999999958,4.1535412875567146e-15,1.641053002026485e-66,1.4556663090498156e-66,1.1181016857486047e-66,1.4251053841882773e-66,4.9289028897513004e-61,1.1164876875601338e-66,1.2919417672501712e-66,2.139366445134373e-65,6.722860053436794e-66,1.111558110204839e-66,2.7085970234284384e-66,1.1181016857486047e-66,1.1135085839293147e-66]",1.0
23,1014662643032838144,EstadaoEconomia,CVM decide que executivo da JBS não falhou na divulgação de delação https://t.co/ds7Ss0y8Ue https://t.co/kLyB80yNwc,1,"['cvm', 'decide', 'que', 'executivo', 'da', 'jbs', 'não', 'falhou', 'na', 'divulgação', 'de', 'delação', 'https://t.co/ds7ss0y8ue', 'https://t.co/klyb80ynwc']","['cvm', 'decide', 'que', 'executivo', 'da', 'jbs', 'não', 'falhou', 'na', 'divulgação', 'de', 'delação', 'https://t.co/ds7ss0y8ue', 'https://t.co/klyb80ynwc']","(65536,[7019,12834,20175,35880,36449,43672,46061,46257,47923,48164,52793,59233,60875,63671],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[7019,12834,20175,35880,36449,43672,46061,46257,47923,48164,52793,59233,60875,63671],[5.58724865840025,5.87493073085203,4.57564774672177,5.181783550292085,0.44193679431211436,3.4181949580307265,0.0,1.0492872221056082,0.0,3.2123429038265776,4.029104040353699,0.0,2.4249431850204433,0.0])",1.0,"[-285.0568940653277,-292.9302099615643,-286.7301043097907,-397.1391981198431,-397.1916020508114,-403.9644498181392,-399.10001479968753,-398.183125889219,-403.9658009328326,-403.818821298787,-402.80888077898874,-403.9683444653532,-403.96993972014184,-398.45831352844624,-403.9644498181392,-403.96829994608913]","[0.8417334932683489,0.00032050658769422355,0.15794600014395685,1.7719376601163204e-49,1.681472235093216e-49,1.924328838708125e-52,2.4938858695263032e-50,6.238445262343438e-50,1.9217306053900385e-52,2.2259989275750953e-52,6.1113414003464345e-52,1.9168488322057772e-52,1.9137934076653805e-52,4.737660059260448e-50,1.924328838708125e-52,1.916934170804704e-52]",0.0
24,1014877145590652930,EstadaoEconomia,Ação da Embraer cai mais de 9% após anúncio de acordo com a Boeing https://t.co/4GDG02nn2j https://t.co/s8PU7dn29p,-1,"['ação', 'da', 'embraer', 'cai', 'mais', 'de', '9%', 'após', 'anúncio', 'de', 'acordo', 'com', 'a', 'boeing', 'https://t.co/4gdg02nn2j', 'https://t.co/s8pu7dn29p']","['ação', 'da', 'embraer', 'cai', 'mais', 'de', '9%', 'após', 'anúncio', 'de', 'acordo', 'com', 'boeing', 'https://t.co/4gdg02nn2j', 'https://t.co/s8pu7dn29p']","(65536,[8717,12109,25442,30687,36449,36912,38962,39257,41399,43467,46257,52323,54173,58412],[1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8717,12109,25442,30687,36449,36912,38962,39257,41399,43467,46257,52323,54173,58412],[1.9046388172999087,4.029104040353699,3.523555473688553,3.8825005661618244,0.8838735886242287,5.720780051024772,3.4181949580307265,0.0,2.8383764627777843,5.101740842618549,1.0492872221056082,2.7763410718583317,6.057252287645985,6.280395838960195])",2.0,"[-401.13760848029943,-399.89456979867845,-373.46453606148464,-533.0173053515811,-532.8559186520507,-533.3957832652259,-529.0644776484971,-532.2419451924043,-533.3975748929288,-533.0936655151132,-532.250358567537,-533.4009477104618,-533.4030630768971,-532.3564012886616,-533.3957832652259,-533.4008886762826]","[9.588205890429425e-13,3.3233967545202927e-12,0.9999999999957179,5.0946308949262486e-70,5.986901018164044e-70,3.4893284825977145e-70,2.6534076950771952e-68,1.1062349200625698e-69,3.483082501930486e-70,4.720086170772072e-70,1.096966793478257e-69,3.4713544895401316e-70,3.4640190640597023e-70,9.865968227490374e-70,3.4893284825977145e-70,3.471559424151859e-70]",2.0
